review_id,product_category,product_name,review_text,rating,review_date,verified_purchase,helpful_votes
REV00338,Fashion,Running Shoes,Highly recommend this to everyone. Battery life lasts way longer than advertised. 👍 but the delivery experience could definitely be better.,4.0,2024-02-10,False,12
REV00424,Books & Media,Kids Story Set,&amp;I regret buying this. The instructions were confusing and unclear. 💔,1.0,2024-09-13,True,17
REV01486,Books & Media,Kids Story Set,"FIVE  STARS, NO DOUBT. IT LOOKS EVEN BETTER THAN THE PICTURES ONLINE. ❤️",4.0,2024-05-18,True,0
REV00833,Sports & Outdoors,Water Bottle,I'm so impressed with the quality. The packaging was neat and nothing was damaged. 👍 but I wish it came in more color options.,5.0,2024-04-19,True,5
REV01316,Books & Media,Fiction Novel,I'm so impressed with the quality. It's comfortable and fits perfectly. ❤️,5.0,2025-07-08,True,3
REV01115,Books & Media,Fiction Novel,"It's exactly what was advertised, nothing more. Some features could be improved in future versions.",3.0,2025-05-20,True,1
REV01060,Home & Kitchen,Non-Stick Pan Set,"Extremely poor quality. I found scratches on it right out of the packaging. 😢 On the plus side, it did arrive quickly.",1.0,2025-08-15,True,6
REV00470,Home & Kitchen,Bedsheet Set,Very frustrating experience overall. The instructions were confusing and unclear. 💔,2.0,2025-12-07,False,2
REV01059,Fashion,Sunglasses,Couldn't be happier with this purchase. The packaging was neat and nothing was damaged.,4.0,2024-09-26,True,2
REV01728,Books & Media,Kids Story Set,Exceeded my expectations. The color and finish look great in person. 🔥,5.0,2025-01-28,True,0
REV00086,Books & Media,Kids Story Set,This is exactly what I needed. The color and finish look great in person.,5.0,2024-10-13,True,0
REV01409,Home & Kitchen,Electric Kettle,Works like a charm. Customer service was quick to respond when I had a question. 👍,4.0,2025-08-07,False,0
REV00094,Sports & Outdoors,Resistance Bands,I'm so impressed with the quality. The packaging was neat and nothing was damaged. 🔥,5.0,2024-11-16,True,2
REV01383,Sports & Outdoors,Dumbbell Set,<p>One of the worst products I've bought online. The instructions were confusing and unclear. 😢,2.0,2024-04-16,True,9
REV00495,Electronics,Power Bank,Reasonable purchase overall. There are better alternatives but this works fine too. 🙂,3.0,2025-09-18,False,5
REV01116,Books & Media,Self-Help Book,Couldn't be happier with this purchase. The packaging was neat and nothing was damaged. 😊,5.0,2025-01-05,True,0
REV01097,Fashion,Cotton T-Shirt,Couldn't be happier with this purchase. Customer service was quick to respond when I had a question.,5.0,2024-05-13,True,2
REV01727,Books & Media,Biography,Works  like a charm. The build quality feels premium and sturdy. 🔥 but I wish it came in more color options.,5.0,2025-03-12,True,1
REV00694,Electronics,USB-C Hub,This is exactly what I needed. The packaging was neat and nothing was damaged.,5.0,2024-09-15,True,0
REV00749,Books & Media,Comic Collection,&amp;I'm so impressed with the quality. It looks even better than the pictures online. ❤️,4.0,2024-12-25,True,1
REV01066,Books & Media,Fiction Novel,&amp;Would  not recommend this to anyone. The stitching came apart almost immediately. 👎,2.0,2025-12-18,False,0
REV01600,Fashion,Backpack,I  regret buying this. It arrived late and the box was damaged. 😡,2.0,2025-06-07,True,1
REV00055,Beauty & Personal Care,Electric Trimmer,"Middle of the road experience. It does what it says, just don't expect much extra.",3.0,2024-01-15,True,0
REV01108,Sports & Outdoors,Cycling Helmet,This is exactly what I needed. Battery life lasts way longer than advertised. 👍,5.0,2025-11-18,True,1
REV01080,Home & Kitchen,Vacuum Cleaner,Absolutely loved this product! Customer service was quick to respond when I had a question. 👍,4.0,2025-10-03,True,4
REV00907,Sports & Outdoors,Water Bottle,"It's fine, meets basic expectations. Some features could be improved in future versions. 🤷 http://example-shop.com/review",3.0,2025-03-31,True,0
REV00569,Fashion,Cotton T-Shirt,Couldn't be happier with this purchase. My family loves it just as much as I do. 😊 but the delivery experience could definitely be better.,5.0,2025-03-09,True,2
REV00339,Home & Kitchen,Air Fryer,This broke within a few days of use. The size was completely different from what was described. 😢,2.0,2024-03-20,True,1
REV00723,Fashion,Sunglasses,I'm so impressed with the quality. Customer service was quick to respond when I had a question. 😊 http://example-shop.com/review,5.0,2025-03-09,False,0
REV01538,Electronics,Smartwatch,Exceeded my expectations. It looks even better than the pictures online. 🔥,4.0,2025-09-07,True,6
REV00245,Beauty & Personal Care,Electric Trimmer,Exceeded my expectations. The color and finish look great in person. ✨ http://example-shop.com/review,5.0,2024-04-04,False,6
REV01023,Beauty & Personal Care,Face Serum,Absolutely loved this product! The packaging was neat and nothing was damaged. 🔥,5.0,2025-10-29,True,3
REV00581,Sports & Outdoors,Dumbbell Set,"Five stars, no doubt. Delivery was super fast, arrived a day early. ❤️",5.0,2025-03-08,False,0
REV01734,Electronics,Smartwatch,I'm so impressed with the quality. Battery life lasts way longer than advertised. 😊,4.0,2024-08-04,True,3
REV01348,Sports & Outdoors,Yoga Mat,Works like a charm. The packaging was neat and nothing was damaged. ❤️,5.0,2024-11-28,True,2
REV00355,Sports & Outdoors,Water Bottle,"It's fine, meets basic expectations. Good enough for occasional use. 🙂",3.0,2024-10-09,True,3
REV01220,Electronics,Power Bank,"Five stars, no doubt. Customer service was quick to respond when I had a question.",4.0,2025-03-04,False,0
REV01104,Books & Media,Fiction Novel,"A decent option if you're on a budget. Packaging was standard, nothing memorable.",3.0,2025-09-28,False,5
REV00286,Books & Media,Fiction Novel,"Five stars, no doubt. The build quality feels premium and sturdy. 😊",4.0,2024-03-31,True,4
REV01407,Sports & Outdoors,Yoga Mat,I'm so impressed with the quality. Battery life lasts way longer than advertised.,5.0,2024-05-30,False,0
REV01284,Books & Media,Self-Help Book,"Not bad, but not great either. Packaging was standard, nothing memorable.",3.0,2025-01-22,True,0
REV01494,Books & Media,Comic Collection,I regret buying this. It stopped working after just one week. 👎,1.0,2024-01-03,True,2
REV00313,Beauty & Personal Care,Face Serum,"<br>Works like a charm. Delivery was super fast, arrived a day early. 😊",4.0,2024-09-13,True,1
REV00296,Home & Kitchen,Vacuum Cleaner,"Not worth the money at all. It arrived late and the box was damaged. 😡 On the plus side, it did arrive quickly.",2.0,2024-10-01,False,3
REV01743,Beauty & Personal Care,Sunscreen Lotion,I'm so impressed with the quality. My family loves it just as much as I do.   ,4.0,2024-07-09,False,2
REV00812,Books & Media,Self-Help Book,"Highly recommend this to everyone. Delivery was super fast, arrived a day early. 👍",4.0,2024-04-19,True,9
REV01018,Books & Media,Comic Collection,I'm so impressed with the quality. The color and finish look great in person. ❤️,4.0,2024-04-13,True,1
REV01741,Beauty & Personal Care,Hair Dryer,Would not recommend this to anyone. The instructions were confusing and unclear. 😡,2.0,2025-03-08,True,2
REV01036,Beauty & Personal Care,Face Serum,Exceeded my expectations. It's comfortable and fits perfectly.,5.0,2025-05-31,True,2
REV00927,Fashion,Sunglasses,Fantastic value for the price. It's comfortable and fits perfectly. 🔥,5.0,2024-03-24,False,5
REV01355,Sports & Outdoors,Cycling Helmet,One of the worst products I've bought online. The material feels cheap and flimsy. 😢,1.0,2024-06-20,True,1
REV00664,Beauty & Personal Care,Hair Dryer,Reasonable  purchase overall. Shipping took the standard amount of time. 🤷,3.0,2025-07-20,True,4
REV01133,Sports & Outdoors,Yoga Mat,<br>Highly recommend this to everyone. Battery life lasts way longer than advertised. ✨,4.0,2024-05-23,True,2
REV00591,Books & Media,Kids Story Set,Couldn't be happier with this purchase. It's comfortable and fits perfectly. ❤️ but I wish it came in more color options.,5.0,2025-05-14,True,1
REV00673,Fashion,Cotton T-Shirt,Fantastic value for the price. My family loves it just as much as I do. 🔥 although it took longer to arrive than promised.,5.0,2024-06-14,True,1
REV00450,Sports & Outdoors,Water Bottle,I  regret buying this. I found scratches on it right out of the packaging. 😡,,2025-04-17,True,0
REV00132,Home & Kitchen,Electric Kettle,I want a refund immediately. It arrived late and the box was damaged.   ,2.0,2024-07-09,True,2
REV01721,Books & Media,Comic Collection,"Highly recommend this to everyone. Delivery was super fast, arrived a day early.",4.0,2025-06-24,True,2
REV00689,Electronics,Bluetooth Speaker,Couldn't be happier with this purchase. It's comfortable and fits perfectly. 👍,4.0,2025-05-07,True,2
REV00626,Home & Kitchen,Bedsheet Set,This is exactly what I needed. Battery life lasts way longer than advertised.,5.0,2024-04-01,True,1
REV00862,Fashion,Backpack,Average quality for the price. It's comparable to other products in this price range.,3.0,2025-11-05,True,0
REV01188,Beauty & Personal Care,Sunscreen Lotion,This is exactly what I needed. The build quality feels premium and sturdy. ✨,5.0,2024-01-22,True,0
REV00645,Beauty & Personal Care,Electric Trimmer,Would not recommend this to anyone. It stopped working after just one week. 👎,1.0,2024-12-05,False,0
REV00527,Electronics,Wireless Earbuds,Best purchase I've made this year. The build quality feels premium and sturdy. 🔥,5.0,2024-12-16,True,4
REV00499,Books & Media,Comic Collection,this is exactly what i needed. it looks even better than the pictures online. 👍,5.0,2025-08-07,True,0
REV01639,Electronics,Power Bank,Exceeded my expectations. The build quality feels premium and sturdy. ❤️,5.0,2025-04-10,True,1
REV00784,Home & Kitchen,Air Fryer,Highly recommend this to everyone. The build quality feels premium and sturdy. ❤️,5.0,2024-05-12,True,0
REV00128,Books & Media,Biography,One of the worst products I've bought online. There was a strange smell straight out of the box. 👎,2.0,2024-03-21,True,2
REV01361,Books & Media,Biography,Highly recommend this to everyone. The packaging was neat and nothing was damaged. 👍,,2024-10-21,True,4
REV00251,Fashion,Denim Jacket,i'm so impressed with the quality. the color and finish look great in person. ❤️,5.0,2025-07-30,False,2
REV00596,Electronics,Wireless Earbuds,Extremely poor quality. The size was completely different from what was described. 😢,1.0,2024-04-26,True,2
REV00953,Electronics,Smartwatch,"Five stars, no doubt. Setup was simple and took less than five minutes. 👍 https://bit.ly/3xample",5.0,2025-02-12,True,0
REV00163,Books & Media,Kids Story Set,Absolutely loved this product! Setup was simple and took less than five minutes.,5.0,2025-12-21,True,4
REV00825,Home & Kitchen,Non-Stick Pan Set,<br>this is exactly what i needed. the build quality feels premium and sturdy. ✨,5.0,2024-12-20,True,3
REV01451,Electronics,Wireless Earbuds,Very frustrating experience overall. I found scratches on it right out of the packaging. 💔,2.0,2025-04-05,True,4
REV00444,Home & Kitchen,Electric Kettle,Works like a charm. Battery life lasts way longer than advertised. 🔥,5.0,2024-04-14,True,0
REV00098,Sports & Outdoors,Water Bottle,COULDN'T BE HAPPIER WITH THIS PURCHASE. IT'S COMFORTABLE AND FITS PERFECTLY. 😊,4.0,2024-12-25,True,1
REV00353,Electronics,Wireless Earbuds,<p>I regret buying this. It doesn't match the pictures shown online at all.,1.0,2025-02-14,True,13
REV00429,Sports & Outdoors,Camping Tent,"very frustrating experience overall. i found scratches on it right out of the packaging. 👎 on the plus side, it did arrive quickly.",1.0,2024-11-01,True,1
REV01272,Home & Kitchen,Blender,I'm so impressed with the quality. The build quality feels premium and sturdy. 👍,5.0,2025-12-12,True,2
REV00832,Sports & Outdoors,Water Bottle,Works like a charm. Battery life lasts way longer than advertised. ❤️,5.0,2025-01-29,False,2
REV00674,Electronics,Laptop Stand,EXCEEDED MY EXPECTATIONS. CUSTOMER SERVICE WAS QUICK TO RESPOND WHEN I HAD A QUESTION. ❤️ BUT I WISH IT CAME IN MORE COLOR OPTIONS.,4.0,2024-02-05,False,1
REV00507,Fashion,Sunglasses,Absolutely loved this product! Setup was simple and took less than five minutes. 🔥,5.0,2024-10-25,True,0
REV00656,Sports & Outdoors,Camping Tent,Would not recommend this to anyone. The stitching came apart almost immediately. 😡,1.0,2024-11-20,True,6
REV00602,Beauty & Personal Care,Sunscreen Lotion,   ,1.0,2024-03-03,True,1
REV01003,Electronics,Smartwatch,"It's fine, meets basic expectations. Packaging was standard, nothing memorable.",3.0,2024-08-03,True,4
REV00331,Electronics,Bluetooth Speaker,"Couldn't be happier with this purchase. Delivery was super fast, arrived a day early. 👍",4.0,2025-01-08,False,12
REV01353,Electronics,Wireless Earbuds,"Five stars, no doubt. Customer service was quick to respond when I had a question. 🔥",5.0,2025-09-11,True,4
REV00337,Fashion,Leather Wallet,I regret buying this. Customer support never replied to my emails.,1.0,2024-08-12,True,2
REV00700,Electronics,Wireless Earbuds,I'm so impressed with the quality. It's comfortable and fits perfectly. 😊,4.0,2025-09-10,True,3
REV01328,Beauty & Personal Care,Moisturizer Cream,"Works like a charm. Delivery was super fast, arrived a day early. 👍",5.0,2024-06-14,True,1
REV00327,Fashion,Sunglasses,I'm so impressed with the quality. Customer service was quick to respond when I had a question.,4.0,2025-10-25,True,4
REV00940,Home & Kitchen,Blender,"It's fine, meets basic expectations. Some features could be improved in future versions.",3.0,2025-09-13,True,2
REV00089,Sports & Outdoors,Dumbbell Set,couldn't be happier with this purchase. it looks even better than the pictures online. 👍,5.0,2024-09-13,True,1
REV01670,Beauty & Personal Care,Hair Dryer,"Fantastic value for the price. Delivery was super fast, arrived a day early. 🔥",4.0,2024-05-02,True,3
REV00112,Books & Media,Comic Collection,"Extremely poor quality. It arrived late and the box was damaged. 😢 On the plus side, it did arrive quickly.",2.0,2024-06-02,True,1
